32341447273712660 788083817506472682074880
41147885293355924 965520442249619979026304
40395033260386580 -463821729810034546621440
29424759662483268 -2009211881741139764889200
26306293350097844 -3057231109865939668325664
654781949083905716/25 -386752557906598529034252864/125
42399872477547668 -1560724381767871306546560
32513388604381460 -685402609669169747604480
7227031605857300 8276242293599762856971520
-71108563754010700 4961212606443406057224480
-2089863310671179596/841 -252620027099583067725324885504/24389
48729842290706660 4048036329970609643787120
40621496742796052 -645194847058919959785984
348418706067881532 -202455066569216315562523816
531435991642648916/625 151366413269176742375473198464/15625
60973286628871700 8829426016604488695079680
-3628115727237100 -10576709495175273030846720
21568698925751060 4504469381518849903480320
272144198984474900 -138401455179129413600609280
