-238494895930828360 1105747363815848160158466000
920987687951315720 -231648806886425559758761920
662070807950365640 -34536680043249786759552000
1391315695486621640 -1081265343974988047606016000
600163947935090120 -178910650954432347206868480
847904029481688200 76388980619670518966063040
12957968843829457544/25 -38262904745728077254728931328/125
-1439878630557436360 -534565868778718442667534000
-8577428961422872 920237988541589609896626336
-157051602826093240 -1046150586691042869923652480
252452748486923720 -648713468787716189229166080
1330096612755748040 -965772737432180466469574400
937911706337224640 -262410910618114103946243000
581815410050493640 209423302014709570540896000
9247330200747327944 27855671042222380478581224960
2767916010794530760 4165378110924807048786708480
-1002878780059211320 1233772746764483182693962240
197613944148640040 -710869630234046310584013600
4029490151521074077560/729 249241967105347547213840057386000/19683
-1441780633687599160 526437472406983621377484800
