3033070057984 -5282302363339597440
1901305840 -40175593671408
2350794880 -1425066469632
3232971784 75042603083160
2434254880 -344202070368
5833765581/4 591087179534475/8
-4727428496 55544151227760
-9814610435/4 -1873809990177021/8
2187082864 16967897247600
397507665760/169 2432459314821024/2197
12935749120/9 -2036608736545664/27
393013128287584/172225 -629896769541981870048/71473375
3668004384 117085281387360
34767772864 6438691303598400
