-85275503570258316 -50304949390010451137457456
258843044276495364 113913073677281467838545296
186202700214813604 60633730753452593117997616
648513931190711700 509772021998653554242628240
-38171645654079252 45454900650604867430072064
146740024086678708 -35245634588215342645418064
-171183854469103791 3306011335462144330052031
81998103216051708 6935995293458050764008064
22513539988554300 28417786839179739874192320
83223021130279716 -6813938066303525754188592
79195949498688708 -7396311402414721941218064
92504904708494964 7671159848552149403357904
102850322469232452 11368924130168173436229648
70085790381088596 10062483866996758112112912
3278486898352561265748/38809 -51563847445983535672440995067504/7645373
7103213288064436 -33662160703987942252913072
11259817643437997735388/143641 412108553325749172151949142957504/54439939
-112535890812330300 48176639608549861928478960
1543695305707833912804/14161 23957741109072438686558238448464/1685159
69496139207620668 -10272180510760115699129664
104641209739059588 -12163908431522221184747664
