19730515755668 -87633323888406895728
190371050018710302313252183679504968972909653210545417689651396915322456123981044730365975638690457649840345911980/760011492453492438685519922942929694926026712227640031902563119930397033873546297357764880962621199241 -49759523506094869489389465387461789963381940599344749139277768895507201398761730541258988470147801291272509203725830656236238045556796234596806434713648727929920231971512/662567667808011596627796541574517355584244253697267977964363602551342903378603701878350876330071667748039646515356947434591762279387995840975337047605211
38177990214497796452/5909761 -235703115954940910728377997440/14366628991
923425944221786948/259081 -885019356539678434461536448/131872229
2748978377356868/1369 -142954596259199885571840/50653
446857630728740/358801 18185845040531703353716992/214921799
83108223475412/841 905110240220494583760/24389
17189306523140/121 22626704003751461952/1331
153571534892 15744182594908680
173835361692 21858338394360520
821672743228868/3481 13109671683748585625472/205379
4037358829015908/11881 196345003067229297140512/1295029
202308346158384260/434281 78962813798045564150629632/286191179
1030872015620 1015609385248447392
2746728853172 4532113136740335120
50399148128803/9 357408096910192336060/27
