984594659113243936 -757441234955156876361024480
-313744468994833504 2196187134746651441839197600
841825653292929876232/9 -24419349529596730816144256603384/27
35929084409989819792/169 3637690616480722850860992361104/2197
27119557444161954664/9 117068656989070050639922023400/27
640504546801205096 1126658311974281933003671800
513138612890412896 1286564581596134648509010400
-893920661186109184 2545400200061624723995383360
9779165861360363456 -29989357776337030878956392320
25027142854040982496 124814373859127380490370890400
-2261334255200835904 -1069187009716806365528035200
1767431024806164416 1408529647322320560137043840
4030750518930394016 7268049355712847925608036960
1454226854291124671 895005047026630680639991800
2120472882360836096 -2138662016420369155095508800
1468146111147425096 913273196027707669306861800
1448498785351090496 887655220034334978491865600
6341118298030399256 15264230383357643447949115080
2218919965507049408 2359559057126646414818959488
2032510133682789056 1946929016140660504436964480
