2591810783164 4114005950911325040
115228495774807024/67081 37899488483104457160666000/17373979
1609051720024 1969182236091466080
1107499033104304/1521 31081746798849289082320/59319
26020928093719804/579121 -70599637437649114135975920/440711081
44655664462838104/219961 -4864091195718516056852640/103161709
229993103404 -24684661449676800
3002441398754224/11881 -6405953782960624794000/1295029
256888239184 46457883791280
139400693314744/361 -831442239915455229600/6859
1631620315704 -2012688370343964000
3364839036304 -6120187426138328400
309880463641456/9 -5454497261367225969040/27
14289494167093999096/196249 -54015336422621434822193037600/86938307
59786999893838776/625 -14618586749968635826629024/15625
74724941345461609/18496 20306169030417705203904075/2515456
