13616512831317885792 -50245342507795952830666092480
8076951367992271392 -22954221643442773227712945920
16015540391728673728/9 -64067137076815814248244606240/27
-27350527074614688 8791975220939557664022720
1511085302010912 4777937817441804808615680
5206325532071720 3656834252657036557340520
9502792076127120 -1713056453716341251746800
60298165248886560384/1225 182979867870629720039034723552/42875
536670368661314248/9 247400839994151877776056600/27
832532449922861993424/12769 16742141399821909852340177022768/1442897
255471299776951512 126637095980699630886688920
112299128119371754235470368/434013889 1167681820098200928398319424249130223360/9041811349537
-19624988228689480 8375099816038567440579960
247862262942195123487931592/2772127801 3294258216639176473218363116720572960680/145955300850451
-2738092760855968 5816942542672072599902400
981096758244442875646757280/1158245089 30675395865801733997938551158891563413120/39418555113937
356895122561904695468352/2825761 196631328044803439208422938084077600/4750104241
331459296208038886944 6034555705951673864419847449344
537315612951161086296/4489 11376976180988452932486310636728/300763
