-55329741859052 -239281654317218615232
-60954298897100 130074147694058619168
28511899340212 12106607048005260960
35694970876372 32526621881014510080
-62730055696748 42802082464069730880
8987349145972 -189305765280592627680
28021212439508 20774667299492574208
635022174675796/25 6400103880332056942944/125
-42151781213228 -335416476585617556480
1070219784540628/49 29209858103703948989760/343
347485605467860 6401927571456347903232
-59761183216148 -162500723903330378280
27858744046612 23128174222748447040
-55289620159148 -239800849856851121280
36087335081260 -37494973254193503768
-38243347023788 346159565711835719040
37079373787348 49345498345552858368
1894814779606228/49 -23121353258034417685440/343
