2474404503785480 2769554421948608283616200
17096751033372080 420594454072659607742400
4949862211617680 -2380022196402900544740000
11770440315117680 -1163892722805177467760000
-29599038118802320 3014704255525595362800000
18294864958287680 -529754998366289821650000
42728619540136880 -7163912045795239499083200
22891576793702960 -1493704126055130828793920
9210649099116080 -1639918472458929121166400
-24060494493626920 -4045489100078730141713400
-3654347517329152 3582668558161068904486896
13868633585787680 -775395208666970416350000
-11848100839588720 4267551389289853915874400
-4083991958482720 3630808396567010636751600
26223041244731676320/2209 -118876305725138945321482695600/103823
141689149566702976/9 13125051570914666531590960/27
6590523266523903280/361 -3596247043621620591660139200/6859
1916895385708651407920/113569 15972180621658475738926035816000/38272753
1670514061794087404720/94249 13329772932098781902105470987200/28934443
322609882465838661680/351649 625043541882393581956071749743680/208527857
