675980731358131176 -14792381845845894295509504
774740560091667432 -112930849981847885380563456
1147059838480236840 718079105597061556598158272
-1162267822459616376 891070173282371949391138848
675471745634760744 16175387893742169308491968
-1392197249967851064 -2917214375695759267910496
675843549869225715 -15174132528122217589917978
906973648456562664 318672128747221798989952512
-1380915333353188656 -220624415342450726555516568
1057978691869264461672/1681 6315254198870730015398236925184/68921
468354271781325192 309752836559113201494061536
614132336571227880 -113489974977289718390998272
18822114984556001544/25 9902326031191836697359576672/125
1134877845253721832 696974460388046504556262656
626900312358767424 95209741995107205548730648
750142839992070480 -74943880957952054677879272
677375298601448424 10337043450772535173028352
677728207348789695 -8931654387667803506692428
-1358618650276150104 -376513724466668765202967104
1563376910289088872 -1490708508784582623476164224
