-1140128608548 -477314948476598400
-183924308028 -729802961125038360
-235037989668 767103468739776000
1952681841636 -2316828268428544584
2434422231312 3429226601055701460
-446803329048 878395772569482300
-36240445128 598265526790513260
114555611787 418086325171464390
153793754556 -358993656002588544
-432306562764 873057125714522616
1319747927772 997984408052204160
-926348657016 808173101677416804
-1110889648668 -550585802922780600
8293676056212 23677785856278883560
-13454256684144/25 -112971379483428536196/125
-88977917049348/121 1202709655979390079360/1331
30907467186684/25 103766721035746563648/125
