3302865031365696 189810534304989165626880
22102489317368856 -3285953605352834378009400
365772648311847744/49 -221214563969182513163462400/343
1121579423733665392031354592976704/63009434252627293369 -7618739230587253420052769057132679874485335855360/500159325084358551224143399597
225179326421000256/2401 -102462720288959755946841600/117649
611375924404344/49 9751942432633775356200/343
864782011246344/49 4980895881358452091800/343
312495377227774176/17161 39036007839980996775437280/2248091
892615600455744/49 5969191542394243545600/343
4104164496907871232/165649 4369457680955134780079749056/67419143
3133553255433941189496/111746041 108391558876007610912573532561800/1181267399411
158456665310265668544/4870849 1409555274414884425526247926400/10749963743
81386880107712 694717110849194747520
13841350699425344/2809 10576551918870426490652160/148877
558214763346861088775665216/2627579402361 13077027157035819204470717236108311155200/4259256287218536141
281409058844256 4697661803602314976800
