27059821784567704 -25457738346206636136226560
-167099010906976016 -11548857188150770294006200
81580579931009284 -197350950125014627680900
-19943522429878916 40373973438152624180410500
50248937247517504 16031811180103851583400040
248039260108987804 105553416896201797501495140
350420811668446189/4 -831647704749848918110179/8
72294907184197984 -5866238951236159980838200
2189995377234212416/25 6255368724285340585146936/125
-90605474848722416 49113245561226111488223000
363989524860559444 203997225311372160207102420
-1352350023374751104/25 -5880728442642037605212135544/125
111355813781054884 -14081664452861293864839900
127558432185370384 -23343789995543169051431400
76470678872176864 3746967184347348823135560
73503598995278584 -5264845986490071109128000
142322120153682679 32172654948198146707767390
1891989726690922969/16 1149960608178200876120938875/64
-42464907742018916 -45224001284733132129625500
2221699962638295436/25 -192826570035157169976148284/125
