12958888776896 19323456657647272960
17997327691456 -15259638251403015680
15240031821696 -4382066890900981440
15207788683776 4589272079736841920
16591354133376 5407533510647997120
8459627911616 -46800985034214342400
13616171255296 15056855591249362240
14439771754176 9639931229549406720
-31482499102784 21348279377914630400
121980443284672/9 417605153906484199936/27
-28773030994624 -76148678157182538880
41570073874936 -220205058181689732760
-10109373962208 120554446157042613600
130707808145456 -1463768800624189026320
-213402342639536/9 -3015915794609397114320/27
999830944421744/49 -11305216388376945973840/343
92283645112828096/5041 6257911289713556674462720/357911
248883604241085536/7921 87247517334654446290703200/704969
