-108520681585631952 60868115196301250843765760
-198761278162963152 -5786913448090499470986240
49656565410850608 -4150201974324514233269760
11509068858587664 33517397442673170557635104
12247979731668528 33165643434195232930210560
162781163400059568 -23857402098988603675770240
418377795277840827312/2809 -336318380792812642574889876480/148877
4425838966277789424 -9303369357666865842349724736
152258189876566488 11139108669039264826628040
180657088434547088 -39710538265082362923204960
-69564279855684432 58251032596971521882789760
4422118616950912176/25 4569906304769363328996715776/125
-31157988141916272 49640051692080235312486560
208948197189496128 -62396416379366595417331440
376499125728533808 -206761766764462711085706240
166162327331084448 -27107432295022878358800240
38079964548710448 -17955266627188642901909760
5079341481495865584/25 -7227807866351990378181145152/125
7996662878417532592/9 -22172312686540580175305774080/27
12926197832074360288/81 -14989221643128307569879925040/729
